attack_don;attack_rec;Date_analysis;Age_A;Age_B;Age_C;direction;brood_ID;phase;weight_tot;food_cat
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;C;126;7;6;2;BC;7_2019;early;29;low
B;C;126;7;6;2;BC;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;C;126;7;6;2;AC;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
B;A;126;7;6;2;BA;7_2019;early;29;low
A;B;126;7;6;2;AB;7_2019;early;29;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
B;A;127;6;5;0;BA;287_2020;early;3.2;low
B;A;127;6;5;0;BA;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
B;C;127;6;5;0;BC;287_2020;early;3.2;low
B;C;127;6;5;0;BC;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
A;B;127;6;5;0;AB;287_2020;early;3.2;low
